,Unnamed: 0,name,coin,supply,mcap,price,set,new-mcap,var,prop-newmcap,prop-mcap
694,694,Gari Network,GARI,198157535,12867459,0.0649355,1.0,198157535.0,1539.99,0.019278887350694537,0.001251884227115969
695,695,PowerPool,CVP,39850430,12816291,0.3216099,1.0,39850430.0,310.94,0.003877076644331179,0.0012469060560463686
696,696,Soda Coin,SOC,1883526984,12742632,0.0067653,1.0,1883526984.0,14781.3,0.18324967832552738,0.0012397397196092263
697,697,Kava Swap,SWP,33854166,12742519,0.3763944,1.0,33854166.0,265.68,0.003293695860042431,0.0012397287257589515
698,698,BitForex Token,BF,4289073705,12660815,0.0029519,1.0,4289073705.0,33876.76,0.4172870277051087,0.001231779685556664
699,699,Green Satoshi Token (ETH),GST,30494036,12655238,0.415007,1.0,30494036.0,240.96,0.002966786425315716,0.0012312370952647794
700,700,BitForex Token,BF,4289073705,12633740,0.0029456,1.0,4289073705.0,33949.36,0.4172870277051087,0.0012291455395726618
701,701,Revolution Populi,RVP,1200000000,12629704,0.0105248,1.0,1200000000.0,9501.41,0.11674885247655833,0.001228752874265499
702,702,Mirror Protocol,MIR,77742680,12613929,0.1622523,1.0,77742680.0,616.32,0.0075636405653769015,0.0012272181133089841
703,703,Star Atlas,ATLAS,2160000000,12594899,0.005831,1.0,2160000000.0,17149.8,0.21014793445780505,0.001225366671090127
704,704,Oxen,OXEN,59659068,12559523,0.2105216,1.0,59659068.0,475.01,0.005804273107350802,0.001221924914919118
705,705,CoinPoker,CHP,274720612,12483287,0.0454399,1.0,274720612.0,2200.71,0.026727763502214855,0.0012145078603212822
706,706,DEXTools,DEXT,98482116,12484938,0.1267737,1.0,98482116.0,788.81,0.009581395027052755,0.0012146684872841478
707,707,All Sports,SOC,1500000000,12283904,0.0081893,1.0,1500000000.0,12211.1,0.14593606559569794,0.0011951097466101708
708,708,Obyte,GBYTE,818922,12207612,14.9069289,1.0,818922.0,6.71,7.967350313984009e-05,0.0011876872437325528
709,709,BabySwap,BABY,270699180,12194425,0.0450479,1.0,270699180.0,2219.86,0.026336515526121096,0.0011864042711345459
710,710,Zenon,ZNN,6330750,12184032,1.9245796,1.0,6330750.0,51.96,0.0006159231648466432,0.0011853931287813884
711,711,Saito,SAITO,1065408547,12108077,0.0113647,1.0,1065408547.0,8799.16,0.10365435440080614,0.0011780034128731742
712,712,Dora Factory,DORA,4401207,12049336,2.7377344,1.0,4401207.0,36.53,0.0004281965556348299,0.0011722884592537364
713,713,BoringDAO,BOR,143642,11978678,83.3925871,1.0,143642.0,1.2,1.3975032222864828e-05,0.0011654140922384957
714,714,ForTube,FOR,639520000,11959549,0.0187008,1.0,639520000.0,5347.36,0.06221935511317383,0.001163553018239309
715,715,Civilization,CIV,300000000,11858429,0.0395281,1.0,300000000.0,2529.85,0.029187213119139584,0.001153714981603951
716,716,BitKan,KAN,9544673758,11854547,0.001242,1.0,9544673758.0,80514.88,0.9286080904246831,0.0011533372990661893
717,717,Nimiq,NIM,9717741109,11806008,0.0012149,1.0,9717741109.0,82311.83,0.9454459359500228,0.001148614905274223
718,718,AnimalGo,GOM2,966864393,11781898,0.0121857,1.0,966864393.0,8206.36,0.09406692365266177,0.0011462692262465483
719,719,BSCPAD,BSCPAD,79211621,11768273,0.1485675,1.0,79211621.0,673.09,0.007706554878798376,0.0011449436403173873
720,720,LBRY Credits,LBC,654237215,11714531,0.0179056,1.0,654237215.0,5584.83,0.06365120341559115,0.0011397150429592246
721,721,Rupiah Token,IDRT,173747339442,11695468,6.73e-05,1.0,173747339442.0,1485595.44,16.904002083923807,0.001137860390146924
722,722,MCDEX Token,MCB,1854178,11642357,6.2789856,1.0,1854178.0,15.93,0.00018039429482273332,0.001132693183227022
723,723,Wrapped NCG (Nine Chronicles Gold),WNCG,119794315,11580521,0.09667,1.0,119794315.0,1034.45,0.0116548740078878,0.001126677114858905
724,724,Infinitecoin,IFC,90595753021,11526235,0.0001272,1.0,90595753021.0,785996.06,8.814125170376204,0.0011213955913542861
725,725,Meta Apes,PEEL,69281617,11502055,0.1660189,1.0,69281617.0,602.34,0.006740457735392013,0.0011190431019768837
726,726,ZKSpace,ZKS,197440000,11499588,0.0582435,1.0,197440000.0,1716.93,0.019209077860809734,0.001118803085794334
727,727,SENSO,SENSO,70269127,11448962,0.1629302,1.0,70269127.0,613.76,0.006836533284816285,0.0011138776462897688
728,728,GameFi,GAFI,998099,11344188,11.3657944,1.0,998099.0,8.8,9.710576075666701e-05,0.0011036841093986197
729,729,BioPassport Token,BIOT,1755103460,11365063,0.0064754,1.0,1755103460.0,15442.97,0.17075526244386427,0.0011057150529781596
730,730,Victoria VR,VR,748788381,11321590,0.0151199,1.0,748788381.0,6613.81,0.0728501535246083,0.001101485533925065
731,731,Polkadex,PDEX,7460000,11320269,1.5174623,1.0,7460000.0,65.9,0.0007257886995626043,0.0011013570128966307
732,732,Cryptex Finance,CTX,3371686,11308480,3.3539541,1.0,3371686.0,29.82,0.00032803372617606425,0.0011002100527117587
733,733,New BitShares,NBS,2607670560,11125056,0.0042663,1.0,2607670560.0,23439.62,0.25370212126408687,0.0010823646014478752
734,734,Quantum Resistant Ledger,QRL,76526709,11297166,0.1476238,1.0,76526709.0,677.4,0.007445337882964592,0.0010991093056143255
735,735,Crypterium,CRPT,81109191,11063834,0.1364067,1.0,81109191.0,733.1,0.00789117081212666,0.0010764082695759421
736,736,Sovryn,SOV,22404898,11059757,0.4936312,1.0,22404898.0,202.58,0.0021797884427952807,0.0010760116153496527
737,737,AllianceBlock,ALBT,232955783,11017627,0.0472949,1.0,232955783.0,2114.39,0.022664433619190117,0.0010719127577206217
738,738,Numbers Protocol,NUM,155928565,10968746,0.0703447,1.0,155928565.0,1421.57,0.015170400860055366,0.0010671570905056995
739,739,TEMCO,TEMCO,3973256413,10958810,0.0027581,1.0,3973256413.0,36256.28,0.3865609390107303,0.0010661904100071936
740,740,PERL.eco,PERL,490938908,10927039,0.0222574,1.0,490938908.0,4492.88,0.04776379512091221,0.0010630993868471664
741,741,Ambrosus,AMB,825291944,10843798,0.0131393,1.0,825291944.0,7610.73,0.08029323951679004,0.0010550008108229985
742,742,WHALE,WHALE,8722083,10781784,1.2361478,1.0,8722083.0,80.9,0.0008485776512127479,0.001048967424708431
743,743,ApeSwap,BANANA,105843378,10724281,0.1013222,1.0,105843378.0,986.95,0.010297577436452168,0.0010433729169884646
744,744,Cere Network,CERE,1585541574,10682055,0.0067372,1.0,1585541574.0,14843.04,0.15425846609864677,0.0010392647194512354
745,745,TE-FOOD,TONE,572823686,10570231,0.0184529,1.0,572823686.0,5419.22,0.05573042334324365,0.0010283852830517866
746,746,Quiztok,QTCON,5868889741,10549660,0.0017976,1.0,5868889741.0,55631.08,0.5709884521443298,0.001026383915848207
747,747,Bloomzed Loyalty Club Ticket,BLCT,38000000,10405129,0.2738192,1.0,38000000.0,365.2,0.003697046995091014,0.0010123223921837993
748,748,Cream Finance,CREAM,616378,10364909,16.8158322,1.0,616378.0,5.95,5.9967853493163396e-05,0.0010084093598116265
749,749,Thetan Arena,THG,113584954,10333327,0.0909744,1.0,113584954.0,1099.21,0.011050760865085555,0.0010053367245958643
750,750,Hiblocks,HIBS,9206678425,10319755,0.0011209,1.0,9206678425.0,89214.12,0.895724284366198,0.0010040162950743544
751,751,Lossless,LSS,55572672,10294004,0.185235,1.0,55572672.0,539.85,0.005406704737546804,0.0010015109619909179
752,752,King DAG,KDAG,54451545,10274050,0.1886824,1.0,54451545.0,529.99,0.005297629495271398,0.0009995696231556534
753,753,ELYSIA,EL,3231133910,10273213,0.0031794,1.0,3231133910.0,31452.03,0.3143593134921626,0.0009994881908310512
754,754,Counterparty,XCP,2613892,10260614,3.9254162,1.0,2613892.0,25.48,0.00025430740958138005,0.0009982624251707577
755,755,GoChain,GO,1188886389,10216344,0.0085932,1.0,1188886389.0,11637.1,0.11566760136729097,0.0009939553654214766
756,756,Rubic,RBC,109000000,10177913,0.0933753,1.0,109000000.0,1070.95,0.010604687433287381,0.0009902163861302043
757,757,Peercoin,PPC,27724137,10071349,0.3632701,1.0,27724137.0,275.28,0.0026973009838774107,0.0009798486988674446
758,758,NFTX,NFTX,416596,10075746,24.1858923,1.0,416596.0,4.13,4.053092078860359e-05,0.0009802764861210607
759,759,Solanium,SLIM,100000000,10061787,0.1006179,1.0,100000000.0,993.86,0.009729071039713195,0.0009789184050946272
760,760,ScPrime,SCP,43975152,10058091,0.2287221,1.0,43975152.0,437.21,0.004278373777901859,0.0009785588186289993
761,761,Shyft Network,SHFT,483160767,10053317,0.0208074,1.0,483160767.0,4805.98,0.04700705425745315,0.0009780943527775633
762,762,Tornado Cash,TORN,1099795,10024007,9.1144322,1.0,1099795.0,10.97,0.00010699983684121374,0.0009752427620558235
763,763,Position Exchange,POSI,78310927,9917218,0.126639,1.0,78310927.0,789.65,0.007618925719687942,0.0009648531843832241
764,764,TokenClub,TCT,992439499,9881849,0.0099571,1.0,992439499.0,10043.05,0.09655514388388373,0.000961412109247188
765,765,Inter Milan Fan Token,INTER,3012237,9867540,3.2758179,1.0,3012237.0,30.53,0.00029306267761452555,0.0009600199764721154
766,766,GamerCoin,GHX,453587501,9849130,0.0217138,1.0,453587501.0,4605.36,0.0441298501995498,0.0009582288544937043
767,767,Aurox,URUS,521929,9846814,18.8661944,1.0,521929.0,5.3,5.077884318686468e-05,0.0009580035292084245
768,768,Particl,PART,12395494,9772642,0.7884028,1.0,12395494.0,126.84,0.0012059664169833868,0.0009507872826368483
769,769,Sentinel,DVPN,11086833228,9672425,0.0008724,1.0,11086833228.0,114623.1,1.0786458808066475,0.0009410370995129791
770,770,Vertcoin,VTC,64877847,9632729,0.1484749,1.0,64877847.0,673.51,0.0063120118236664365,0.0009371750474730544
771,771,Rainicorn,RAINI,500000000,9619465,0.0192389,1.0,500000000.0,5197.79,0.04864535519856598,0.000935884583490347
772,772,Invictus Hyperion Fund,IHF,115093401,9599484,0.083406,1.0,115093401.0,1198.95,0.011197518745311977,0.0009339406178059018
773,773,Bytecoin,BCN,184066828814,9533234,5.18e-05,1.0,184066828814.0,1930791.05,17.907992535861336,0.0009274951082420918
774,774,Pintu Token,PTU,23362132,9510554,0.4070927,1.0,23362132.0,245.64,0.002272918418671569,0.0009252885549302848
775,775,Clearpool,CPOOL,177857371,9422457,0.0529776,1.0,177857371.0,1887.59,0.017303869973956255,0.0009167175352164287
776,776,Vita Inu,VINU,428151689209803,9408689,0.0,,,,,0.0009153780367156812
777,777,Swash,SWASH,376943137,9410347,0.0249649,1.0,376943137.0,4005.62,0.03667306557805343,0.0009155393447135194
778,778,Huobi Pool Token,HPT,5332443148,9391696,0.0017612,1.0,5332443148.0,56778.28,0.5187971820212386,0.0009137247756739027
779,779,Cyclub,CYCLUB,1314294423,9349010,0.0071133,1.0,1314294423.0,14058.11,0.12786863808465865,0.0009095718244098906
780,780,Atletico De Madrid Fan Token,ATM,2086980,9340397,4.4755565,1.0,2086980.0,22.34,0.00020304376678460643,0.0009087338595212401
781,781,ChainX,PCX,12505375,9334733,0.7464577,1.0,12505375.0,133.97,0.0012166568175325338,0.0009081828049375507
782,782,Jupiter,JUP,999872297,9328227,0.0093294,1.0,999872297.0,10718.78,0.09727828608154211,0.0009075498315757071
783,783,Vivid Labs,VID,166087301,9326195,0.0561524,1.0,166087301.0,1780.87,0.016158751502232283,0.00090735213685218
784,784,QASH,QASH,350000000,9309374,0.0265982,1.0,350000000.0,3759.65,0.03405174863899618,0.0009057156098125898
785,785,BTU Protocol,BTU,90514216,9294717,0.1026879,1.0,90514216.0,973.82,0.008806192375679447,0.0009042896198702991
786,786,BUX Token,BUX,57904773,9264811,0.1600008,1.0,57904773.0,625.0,0.005633596500554666,0.0009013800438851626
787,787,Cellframe,CELL,28644928,9243539,0.3226937,1.0,28644928.0,309.89,0.0027868853943946964,0.0008993104758935947
788,788,Ariva,ARV,72553169190,9157733,0.0001262,1.0,72553169190.0,792261.24,7.058749372058407,0.0008909623491972584
789,789,Gamium,GMM,9095037814,9156903,0.0010068,1.0,9095037814.0,99324.39,0.884862690012838,0.0008908815979076287
790,790,AS Roma Fan Token,ASR,2163854,9102870,4.2067857,1.0,2163854.0,23.77,0.00021052289285567556,0.0008856246889527406
791,791,Epic Cash,EPIC,14835596,8952236,0.6034295,1.0,14835596.0,165.72,0.0014433656740048492,0.000870969400082779
792,792,Carbon Protocol,SWTH,1592040223,8941687,0.0056165,1.0,1592040223.0,17804.7,0.15489072427647838,0.0008699430803787996
793,793,Shiden Network,SDN,30941332,8939424,0.2889153,1.0,30941332.0,346.12,0.0030103041709135113,0.0008697229115011708
794,794,Bitcoin 2,BTC2,17954211,8877108,0.4944304,1.0,17954211.0,202.25,0.0017467779428100008,0.0008636601435920633
795,795,Observer,OBSR,5587080871,8734446,0.0015633,1.0,5587080871.0,63966.06,0.5435710669858167,0.0008497804562653876
796,796,Dacxi,DACXI,3535828988,8695822,0.0024593,1.0,3535828988.0,40661.24,0.34400331408529217,0.0008460226998670088
797,797,MintMe.com Coin,MINTME,185590144,8690588,0.0468268,1.0,185590144.0,2135.53,0.018056196952466016,0.0008455134802887902
798,798,GuildFi,GF,42185072,8646100,0.2049564,1.0,42185072.0,487.91,0.00410421562303416,0.0008411852111646426
799,799,Birake,BIR,105902792,8625564,0.0814479,1.0,105902792.0,1227.78,0.010303357866719702,0.0008391872491359271
800,800,Birake,BIR,105902792,8625564,0.0814479,1.0,105902792.0,1227.78,0.010303357866719702,0.0008391872491359271
801,801,Star Atlas DAO,POLIS,21600000,8625027,0.3993068,1.0,21600000.0,250.43,0.0021014793445780504,0.0008391350040244438
802,802,Portugal National Team Fan Token,POR,2003988,8617757,4.3003037,1.0,2003988.0,23.25,0.00019496941614732767,0.0008384277005598566
803,803,BEPRO Network,BEPRO,6764991106,8616002,0.0012736,1.0,6764991106.0,78516.59,0.6581707905330194,0.0008382569553631097
804,804,Hacken Token,HAI,474371758,8608545,0.0181473,1.0,474371758.0,5510.48,0.046151965328156366,0.0008375314585356783
805,805,Callisto Network,CLO,3104773221,8583869,0.0027647,1.0,3104773221.0,36169.86,0.30206559229308155,0.0008351307129659187
806,806,Sylo,SYLO,2431617492,8570289,0.0035245,1.0,2431617492.0,28372.64,0.23657379321077232,0.0008338095051187256
807,807,FOAM,FOAM,316571950,8512823,0.0268906,1.0,316571950.0,3718.77,0.030799509907305334,0.000828218597155044
808,808,Inverse Finance,INV,93726,8490202,90.5853445,1.0,93726.0,1.1,9.11866912268159e-06,0.0008260177839951504
809,809,Monavale,MONA,10414,8464523,812.8022854,1.0,10414.0,0.12,1.0131854580757322e-06,0.0008235194558428626
810,810,NewYork Exchange,NYE,7090060,8439458,1.1903225,1.0,7090060.0,84.01,0.0006897969741582893,0.0008210808641867585
811,811,Dacxi,DACXI,3535828988,8436248,0.0023859,1.0,3535828988.0,41912.34,0.34400331408529217,0.0008207685610063836
812,812,Shiryo,SHIRYO,981846777310948352,8389332,0.0,,,,,0.0008162040700373917
813,813,Ternoa,CAPS,651975678,8348056,0.0128042,1.0,651975678.0,7809.91,0.06343117687427176,0.0008121882986750398
814,814,Edgeware,EDG,6350167832,8336312,0.0013128,1.0,6350167832.0,76174.79,0.6178123395162952,0.0008110457165721358
815,815,Galatasaray Fan Token,GAL,3507572,8322453,2.3727105,1.0,3507572.0,42.15,0.0003412541716490889,0.000809697364616742
816,816,Aventus,AVT,6000000,8278120,1.3796867,1.0,6000000.0,72.48,0.0005837442623827918,0.000805384175552706
817,817,Unisocks,SOCKS,302,8234713,27267.2615894,1.0,302.0,0.0,2.9381794539933852e-08,0.0008011610776864977
818,818,UniCrypt,UNCX,31828,8195094,257.480646,1.0,31828.0,0.39,3.0965687305199156e-06,0.0007973065170312736
819,819,SifChain,erowan,2068754954,8166116,0.0039474,1.0,2068754954.0,25333.4,0.20127063911224602,0.0007944872268253856
820,820,Validity,VAL,4649039,8162676,1.7557771,1.0,4649039.0,56.95,0.0004523083069739719,0.0007941525467816196
821,821,Bitball Treasure,BTRS,450000,8037236,17.8605244,1.0,450000.0,5.6,4.378081967870938e-05,0.0007819484000694031
822,822,Banano,BAN,1377658514,7953995,0.0057736,1.0,1377658514.0,17320.33,0.13403337551171715,0.0007738498240452355
823,823,Pallapay,PALLA,743546427,7902524,0.0106282,1.0,743546427.0,9408.97,0.07234016009607921,0.0007688421738903848
824,824,MILC Platform,MLT,79013040,7837283,0.0991897,1.0,79013040.0,1008.17,0.007687234792237003,0.0007624948306533655
825,825,Project WITH,WIKEN,858338828,7830506,0.0091229,1.0,858338828.0,10961.47,0.08350839433756166,0.0007618354915090041
826,826,Seele-N,SEELE,699592066,7811097,0.0111652,1.0,699592066.0,8956.39,0.06806380908933722,0.0007599471761109062
827,827,Arianee,ARIA20,26753505,7788023,0.2911029,1.0,26753505.0,343.52,0.0026028675070632217,0.0007577022902592028
828,828,Venus Reward Token,VRT,21999981080,7664929,0.0003484,1.0,21999981080.0,287021.33,2.140393787996662,0.0007457263875535783
829,829,Everest,ID,116700000,7643097,0.0654935,1.0,116700000.0,1526.87,0.0113538259033453,0.000743602336764188
830,830,TNC Coin,TNC,5851183164,7641738,0.001306,1.0,5851183164.0,76568.75,0.5692657666892982,0.0007434701186887583
831,831,Bitrue Coin,BTR,131421228,7576816,0.0576529,1.0,131421228.0,1734.52,0.01278606463338345,0.0007371538111883557
832,832,MonkeyLeague,MBS,86815679,7541715,0.0868704,1.0,86815679.0,1151.14,0.008446359083519369,0.000733738809962706
833,833,Zynecoin,ZYN,32713186,7522893,0.2299652,1.0,32713186.0,434.85,0.0031826891052935116,0.0007319076042116113
834,834,Cajutel,CAJ,1352389,7508189,5.5517969,1.0,1352389.0,18.01,0.00013157488654326688,0.0007304770416059318
835,835,PKT,PKT,3347942066,7483464,0.0022352,1.0,3347942066.0,44737.87,0.32572366196958163,0.0007280715287913626
836,836,Diamond,DMD,3705239,7454575,2.0119013,1.0,3705239.0,49.7,0.0003604853345011588,0.0007252608974586999
837,837,Bone ShibaSwap,BONE,6975300,7404306,1.0615036,1.0,6975300.0,94.21,0.0006786318922331145,0.0007203701907377466
838,838,ReapChain,REAP,307700000,7364784,0.0239349,1.0,307700000.0,4177.99,0.0299363515891975,0.000716525067281431
839,839,ProBit Token,PROB,42000000,7327709,0.1744693,1.0,42000000.0,573.17,0.004086209836679542,0.0007129180141934574
840,840,XDEFI Wallet,XDEFI,55554791,7284301,0.1311192,1.0,55554791.0,762.66,0.005404965082354192,0.0007086948190365386
841,841,Mcashchain,MCASH,649521937,7274939,0.0112005,1.0,649521937.0,8928.21,0.06319245066925118,0.0007077839834058007
842,842,OG Fan Token,OG,1274535,7248277,5.6869972,1.0,1274535.0,17.58,0.0001240004155760086,0.0007051900184851924
843,843,Wabi,WABI,99999999,7238316,0.0723832,1.0,99999999.0,1381.54,0.009729070942422485,0.0007042209057189266
844,844,Crust Network,CRU,9245318,7221323,0.7810789,1.0,9245318.0,128.03,0.0008994835560673911,0.0007025676446771481
845,845,mStable Governance Token: Meta (MTA),MTA,52997925,7153363,0.1349744,1.0,52997925.0,740.88,0.005156205772823919,0.000695955767998559
846,846,Electra Protocol,XEP,17522967089,7122443,0.0004065,1.0,17522967089.0,246024.67,1.7048219163543734,0.0006929475392330797
847,847,Molecular Future,MOF,50000000000,7110500,0.0001422,1.0,50000000000.0,703185.43,4.864535519856598,0.0006917855962788067
848,848,Era Token (Era7),ERA,46021643,7075627,0.1537456,1.0,46021643.0,650.42,0.004477478341113195,0.0006883927773351276
849,849,Monero Classic,XMC,19176436,6999640,0.3650126,1.0,19176436.0,273.96,0.0018656890813251357,0.0006809999481241807
850,850,Valor Token,VALOR,20036000,6998224,0.3492825,1.0,20036000.0,286.3,0.0019493166735169358,0.0006808621844782584
851,851,Receive Access Ecosystem,RAE,6184936,6987830,1.1298144,1.0,6184936.0,88.51,0.0006017368172007957,0.0006798509448343906
852,852,0Chain,ZCN,48400982,6983143,0.1442769,1.0,48400982.0,693.11,0.0047089659226987966,0.0006793949432747592
853,853,Grin,GRIN,98212860,6964983,0.0709172,1.0,98212860.0,1410.09,0.009555198919534064,0.0006776281439739473
854,854,X World Games,XWG,1419037165,6951336,0.0048986,1.0,1419037165.0,20413.88,0.13805913386278215,0.0006763004176491577
855,855,Juventus Fan Token,JUV,1315932,6920318,5.258872,1.0,1315932.0,19.02,0.00012802795911431866,0.0006732826543940594
856,856,GPEX,GPX,7785806,6917474,0.8884724,1.0,7785806.0,112.55,0.0007574865967542524,0.00067300595961369
857,857,Goldfinch,GFI,6887554,6914806,1.0039567,1.0,6887554.0,99.61,0.0006700950215586078,0.0006727463879983504
858,858,Lunar,LNR,784316252349198,6911483,0.0,,,,,0.0006724230909677007
859,859,#MetaHash,MHC,3455989327,6908887,0.0019991,1.0,3455989327.0,50022.37,0.33623565674873596,0.0006721705242835098
860,860,TrustVerse,TRV,726025258,6880537,0.009477,1.0,726025258.0,10551.87,0.07063551311708101,0.0006694123326437512
861,861,Guild of Guardians,GOG,48235476,6871117,0.1424494,1.0,48235476.0,702.0,0.004692863726383809,0.0006684958541518101
862,862,AAX Token,AAB,7500005,6828545,0.9104721,1.0,7500005.0,109.83,0.0007296808144320417,0.0006643539940287835
863,863,Gameswap,GSWAP,11202090,6783899,0.6055923,1.0,11202090.0,165.13,0.0010898592940326078,0.000660010352972393
864,864,MAPS,MAPS,45464271,6777384,0.1490706,1.0,45464271.0,670.82,0.004423251223277724,0.0006593765039941558
865,865,Unicly CryptoPunks Collection,UPUNK,250000000,6662968,0.0266519,1.0,250000000.0,3752.08,0.02432267759928299,0.0006482448900733575
866,866,Agoras: Currency of Tau,AGRS,18000000,6632558,0.3684754,1.0,18000000.0,271.39,0.0017512327871483753,0.0006452862795701807
867,867,DeFine,DFA,56181518,6629123,0.1179947,1.0,56181518.0,847.5,0.005465939797409255,0.0006449520859799665
868,868,Permission Coin,ASK,16166619298,6624158,0.0004097,1.0,16166619298.0,244055.46,1.5728618762224027,0.0006444690376028448
869,869,TriumphX,TRIX,5122191387,6559473,0.0012806,1.0,5122191387.0,78088.46,0.49834163883130067,0.0006381757880008063
870,870,Dragonchain,DRGN,370772651,6557961,0.0176873,1.0,370772651.0,5653.78,0.03607273461161788,0.0006380286844466859
871,871,AntiMatter Governance Token,MATTER,31301449,6553730,0.2093747,1.0,31301449.0,477.61,0.0030453402096695956,0.0006376170474509955
872,872,Town Star,TOWN,273243569,6549397,0.0239691,1.0,273243569.0,4172.04,0.026584060939457744,0.0006371954868028448
873,873,Phoenix Global (new),PHB,37136775,6517386,0.1754968,1.0,37136775.0,569.81,0.00361306322160845,0.0006340811138723222
874,874,HAPI Protocol,HAPI,689817,6467613,9.3758388,1.0,689817.0,10.67,6.711278597401838e-05,0.0006292386633437258
875,875,ChainGuardians,CGG,61478209,6460016,0.1050781,1.0,61478209.0,951.67,0.005981258627553352,0.0006284995458168388
876,876,SwftCoin,SWFTC,4004999999,6451426,0.0016108,1.0,4004999999.0,62079.3,0.38964929504322277,0.0006276638186145274
877,877,OAX,OAX,77045251,6446433,0.0836707,1.0,77045251.0,1195.16,0.007495787202515342,0.0006271780460975145
878,878,GMCoin,GMCOIN,41183481,6424810,0.1560045,1.0,41183481.0,641.01,0.004006770123116786,0.0006250743290665973
879,879,PearDAO,PEX,52300308,6404288,0.1224522,1.0,52300308.0,816.65,0.005088334119308803,0.0006230777291078274
880,880,Atari Token,ATRI,1481092185,6387364,0.0043126,1.0,1481092185.0,23187.85,0.1440965108422904,0.0006214311811250663
881,881,WeWay,WWY,303738270,6383332,0.0210159,1.0,303738270.0,4758.3,0.029550912063095874,0.0006210389049807452
882,882,Revolt 2 Earn,RVLT,59815774993144,6380938,1e-07,1.0,59815774993144.0,937413511.82,5819.519242037981,0.0006208059910200544
883,883,DeFi Land,DFL,2525158778,6374580,0.0025244,1.0,2525158778.0,39612.94,0.24567449137717362,0.0006201874166833494
884,884,PolkaFoundry,PKF,41801078,6358550,0.1521145,1.0,41801078.0,657.4,0.004066856573985924,0.0006186278465956834
885,885,Glitch,GLCH,79282952,6349742,0.0800896,1.0,79282952.0,1248.6,0.007713494722461714,0.0006177709100185054
886,886,SIDUS,SIDUS,2536914634,6311790,0.002488,1.0,2536914634.0,40193.27,0.24681822695873998,0.0006140785329775136
887,887,Pangolin,PNG,122325354,6298458,0.0514894,1.0,122325354.0,1942.15,0.011901120590240647,0.0006127814532264989
888,888,Emirex Token,EMRX,27258765,6270454,0.2300344,1.0,27258765.0,434.72,0.0026520246113984768,0.0006100569241725376
889,889,Impossible Finance Launchpad,IDIA,45000000,6235553,0.1385678,1.0,45000000.0,721.67,0.004378081967870938,0.0006066613810889673
890,890,pSTAKE Finance,PSTAKE,44347373,6223576,0.140337,1.0,44347373.0,712.57,0.004314587423416589,0.0006054961302505409
891,891,Dexlab,DXL,52526786,6211396,0.118252,1.0,52526786.0,845.65,0.005110368324818125,0.0006043111293979038
892,892,WOM Protocol,WOM,105657976,6193235,0.0586159,1.0,105657976.0,1706.02,0.010279539544163118,0.0006025442328063815
893,893,ProximaX,XPX,6097456550,6184871,0.0010143,1.0,6097456550.0,98586.64,0.5932258793651453,0.0006017304933046199
894,894,ShareToken,SHR,2335272782,6135676,0.0026274,1.0,2335272782.0,38060.56,0.22720034793186666,0.0005969442768066329
895,895,StackOs,STACK,397183352,6090115,0.0153333,1.0,397183352.0,6521.77,0.038642250473994125,0.0005925116147502292
896,896,O3 Swap,O3,51462642,6069359,0.1179372,1.0,51462642.0,847.91,0.00500683699909328,0.0005904922487652264
897,897,DogeBonk,DOBO,582959739166037,6065220,0.0,,,,,0.0005900895625148927
898,898,TiFi Token,TIFI,84838582249767,6062349,1e-07,1.0,84838582249767.0,1399434150.85,8254.00593616534,0.0005898102408853426
899,899,Exeedme,XED,84830976,6049389,0.0713111,1.0,84830976.0,1402.31,0.008253265918722053,0.0005885493532785957
900,900,StrikeX,STRX,136008947,6036570,0.0443836,1.0,136008947.0,2253.08,0.01323240707399587,0.0005873021836620148
901,901,Cashaa,CAS,819528005,5984178,0.007302,1.0,819528005.0,13694.91,0.0797324617967943,0.0005822049287628883
902,902,Santiment Network Token,SAN,63293579,5932288,0.0937265,1.0,63293579.0,1066.93,0.006157877264486993,0.0005771565138003811
903,903,Argentine Football Association Fan Token,ARG,1405885,5924800,4.214285,1.0,1405885.0,23.73,0.00013677955038667185,0.0005764280009609274
904,904,e-Money,NGM,19760286,5881794,0.2976573,1.0,19760286.0,335.96,0.001922492262590501,0.0005722439166695884
905,905,Venus DAI,vDAI,274537625,5878038,0.0214107,1.0,274537625.0,4670.57,0.026709960566991413,0.0005718784927613368
906,906,Forta,FORT,22595751,5816809,0.2574293,1.0,22595751.0,388.46,0.0021983566667467046,0.0005659214798544308
907,907,SHILL Token,SHILL,249698934,5785693,0.0231707,1.0,249698934.0,4315.8,0.024293386674266566,0.0005628941821097136
908,908,Hamster,HAM,2384230000000000,5766736,0.0,,,,,0.0005610498421127152
909,909,NFTY Network,NFTY,256258901,5756173,0.0224623,1.0,256258901.0,4451.9,0.02493161052387831,0.0005600221603387902
910,910,Peony,PNY,327097554,5741241,0.0175521,1.0,327097554.0,5697.33,0.03182355339782423,0.0005585694154511403
911,911,Woonkly Power,WOOP,156732023,5717780,0.0364812,1.0,156732023.0,2741.13,0.015248569859649624,0.0005562868780945131
912,912,BLOCKv,VEE,3471554078,5709330,0.0016446,1.0,3471554078.0,60804.93,0.3377499624306804,0.0005554647715916574
913,913,OpenOcean,OOE,168903846,5692732,0.033704,1.0,168903846.0,2967.01,0.016432775166147773,0.0005538499403804858
914,914,Blocery,BLY,531272219,5677804,0.0106872,1.0,531272219.0,9357.0,0.05168785160077066,0.0005523975846556774
